name,keysig,mode,melody
NLB072672_01,1,0,(62 67 71 74 74 76 76 74 72 76 76 74 72 76 74 72 71 67 71 74 74 74 76 76 74 72 76 76 76 74 72 76 74 72 71 71 72 74 76 78 81 79 74 74 74 76 78 78 76 74 76 74 71 71 72 74 76 78 81 79 74 74 74 76 78 78 76 74 72 71 67)
NLB072675_01,1,0,(74 74 74 74 71 71 74 74 71 71 71 71 74 71 69 69 74 79 71 74 74 74 67 71 71 67 71 74 71 69 69 74 69 74 76 78 79 76 74 69 74 69 74 76 78 79 78 76 74 71 74 74 74 67 71 74 79 78 76 74 72 69 67)
NLB072680_01,1,0,(71 71 71 71 71 72 71 74 72 71 69 69 67 69 71 67 71 72 76 72 72 71 74 71 71 69 72 71 69 67)
NLB072680_02,1,0,(62 62 67 71 71 71 72 71 74 72 71 71 69 69 69 69 67 69 71 67 71 72 76 72 72 72 71 74 71 71 69 69 72 72 71 69 67)
NLB072680_03,1,0,(62 62 62 67 71 71 71 71 71 71 74 74 74 74 72 71 71 69 67 71 67 71 72 72 76 72 72 71 71 74 71 71 69 72 72 71 71 69 66 67)
NLB072682_01,1,0,(67 69 71 71 71 74 74 74 74 72 71 69 71 72 72 72 72 74 76 76 74 71 72 74 72 71 74 72 71 71 69 71 69 71 72 72 72 71 67 67 69 66 67)
NLB072688_01,1,0,(67 69 76 74 72 71 69 66 62 67 69 76 74 72 71 69 69 69 71 72 74 76 76 74 71 67 69 71 72 74 72 71 69 67)
NLB072690_01,1,0,(62 67 67 69 71 67 62 62 62 62 67 67 69 71 67 62 71 71 71 71 71 71 74 74 74 72 71 69 67 66 69 69 69 69 71 72 71 69 69 67)
NLB072691_01,1,0,(67 69 76 74 72 71 69 66 62 67 69 76 74 72 71 69 69 69 71 72 74 76 76 74 71 67 69 71 74 71 69 67 67)
NLB072693_01,1,0,(67 69 71 71 69 67 67 71 74 74 74 76 74 76 78 79 78 76 74 78 76 74 74 76 78 79 79 78 76 76 78 79 74 74 71 67 71 72 76 76 76 74 72 71 69 74 67)
NLB072700_01,1,0,(60 67 69 71 67 64 67 62 67 66 67 69 71 69 62 67 69 71 67 67 71 74 72 71 67 71 69 67)
NLB072701_01,1,0,(62 67 71 74 74 72 71 69 67 71 71 69 71 72 74 76 76 74 74 79 78 79 76 74 71 72 71 69 74 76 78 79 74 71 69 67)
NLB072702_01,1,0,(62 62 67 67 66 67 69 62 62 69 69 67 69 71 71 71 71 71 74 74 72 71 69 67 67 69 69 71 71 71 71 71 78 78 76 71 71 74 74 74 72 71 69 67)
NLB072704_01,1,0,(74 74 74 74 74 76 76 76 76 79 79 78 81 79 74 79 78 76 76 74 74 76 74 72 71 69 67)
NLB072708_01,1,0,(62 67 67 67 69 71 69 67 62 62 67 67 67 69 69 71 69 67 62 71 71 71 71 71 71 74 74 74 74 72 71 69 67 66 69 69 69 69 71 71 71 71 69 66 67)
NLB072709_01,1,0,(62 67 67 67 67 69 67 66 64 62 62 67 67 67 67 69 62 71 69 74 74 74 74 72 71 69 67 66 62 71 69 67)
NLB072710_01,1,0,(62 67 69 71 66 67 64 62 67 66 67 69 71 69 62 67 69 71 67 67 71 74 72 71 67 71 69 67)
NLB072711_01,1,0,(74 71 74 74 71 74 74 72 71 69 69 71 72 72 71 69 69 67 74 74 74 76 74 74 71 74 74 76 69 76 76 76 76 76 72 71 74 74 74 74 76 74 69 67)
NLB072712_01,1,0,(62 67 71 71 69 67 69 69 72 71 69 67 71 74 74 74 69 69 67 71 74 74 72 71 69 69 72 71 69 67 71 74 74 74 69 74 76 76 76 78 79 74 74 74 71 74 74 74 76 74 72 71 69 74 74 76 76 76 78 79 74 74 74 71 74 74 74 76 74 72 71 69 67)
NLB072713_02,1,0,(62 62 67 67 67 67 69 67 69 71 72 71 69 67 71 71 69 69 69 69 71 69 71 72 74 72 71 69 74 76 78 76 74 71 69 71 69 69 67 74 76 78 76 74 71 69 71 69 69 67)
NLB072714_01,1,0,(67 69 76 74 72 71 69 66 62 67 69 76 74 72 71 69 69 69 71 72 74 76 76 74 71 67 69 71 72 74 72 71 74 69 67)
NLB072715_01,1,0,(71 69 69 67 67 71 71 74 74 74 76 74 76 78 79 78 76 78 76 74 74 79 78 76 76 74 74 74 71 67 69 71 72 74 74 72 71 69 67)
NLB072719_01,1,0,(71 69 67 69 71 69 71 72 74 76 74 72 71 71 69 67 69 71 69 71 72 74 76 74 72 71 74 78 76 74 72 71 72 71 69 71 74 78 76 74 72 71 72 71 69 67)
NLB072720_02,1,0,(62 67 67 67 67 67 69 69 69 69 71 71 72 74 72 72 71 69 76 74 74 79 78 78 78 76 76 76 76 74 74 74 71 67 74 74 76 74 74 71 67 67 69 67)
NLB072721_01,1,0,(74 74 74 74 74 76 74 74 76 74 74 71 71 74 74 72 72 72 76 76 74 67 71 74 74 79 79 78 76 76 76 79 78 76 74 72 71)
NLB072722_01,1,0,(62 62 67 71 71 71 69 69 64 69 67 66 62 64 66 67 62 62 62 67 71 71 71 71 69 64 64 69 67 66 62 64 66 67 74 74 72 69 72 72 72 71 67 67 71 69 74 74 76 74 74 74 72 69 72 72 72 71 67 67 71 69 74 74 76 67)
NLB072725_01,1,0,(62 67 69 71 69 67 71 69 62 67 69 71 69 67 71 69 62 67 69 71 76 76 74 74 72 71 69 64 72 71 69 67 71 66 67 69 67 66 64 64 62)
NLB072741_01,1,0,(62 62 71 69 67 67 67 71 74 72 71 71 71 72 69 66 64 62 62 67 67 67 71 62 62 62 71 69 67 67 67 71 74 72 71 71 71 72 69 66 62 64 66 67 71 67 76 72 76 72 72 74 71 67 71 74 72 71 69 67 66 64 62 62 67 67 67 71 74 76 72 76 72 72 74 71 67 71 74 72 71 69 67 66 62 64 66 67 71 67)
NLB072743_01,1,0,(74 71 72 74 76 74 74 79 79 81 81 83 79 74 79 79 78 79 81 76 78 79 79 78 76 74 74 71 72 74 76 74 74 79 79 81 81 83 79 74 79 79 78 79 81 76 78 79 79 78 76 74 74 71 74 83 83 83 81 79 74 74 76 78 79 79 81 79 74 81 81 83 81 78 74 74 83 83 83 79 76 75 76 84 83 81 79 74 76 78 79 83 81 79)
NLB072744_01,1,0,(62 62 67 71 67 71 67 66 67 69 69 69 72 69 67 69 71 74 71 67 69 66 62 62 67 69 71 74 71 67 69 66 62 62 62 67 67 69 71 72 69 71 72 74 78 76 74 66 67)
NLB072746_01,1,0,(71 69 67 62 71 69 67 71 69 71 74 72 72 71 72 76 74 71 69 67 62 71 69 67 71 69 74 74 76 74 72 71 69 67)
NLB072747_01,1,0,(71 69 67 62 71 71 69 67 71 69 71 74 72 72 71 72 76 74 71 69 67 62 71 71 69 67 71 69 74 74 76 74 72 71 69 67)
NLB072754_01,1,0,(67 71 74 79 78 76 76 74 74 76 74 74 71 67 74 74 69 72 71 69 67 67 71 74 79 79 81 74 79 79 78 76 69 72 71 69 67)
NLB072756_01,1,0,(67 71 71 69 67 71 69 69 69 67 66 67 66 64 66 67 69 67 66 64 62 62 62 62 64 64 64 66 69 67 66 64 64 62 62 62 62 62 62 67 69 71 72 71 69 67)
NLB072757_01,1,0,(62 71 71 69 67 66 64 62 59 62 62 67 71 74 74 72 71 69 62 67 71 74 74 71 67 64 72 69 67 76 74 72 64 66 67)
NLB072759_01,1,0,(62 64 67 69 69 71 71 67 67 67 67 69 69 74 74 71 74 74 74 74 74 74 72 71 79 76 74 71 71 72 71 69 67 66 67 69 71 72 79 78 76 72 69 67)
NLB072764_01,1,0,(62 67 67 69 71 69 67 71 69 62 62 67 69 71 69 67 71 69 62 67 71 76 71 74 72 71 72 64 72 71 71 69 67 71 66 69 67 66 64 62)
NLB072764_02,1,0,(62 67 69 71 69 67 71 69 71 71 69 67 67 66 71 66 69 67 66 64 62 62 62 67 67 69 71 69 67 71 69 69 66 71 69 67 66 71 66 69 67 66 64 64 62)
NLB072764_03,1,0,(62 67 67 69 71 69 67 71 69 62 67 69 71 69 67 71 69 62 67 71 76 71 71 74 72 72 71 72 64 72 71 69 67 71 66 69 67 66 64 64 62)
NLB072765_01,1,0,(62 67 67 67 69 71 71 71 69 67 67 66 64 62 67 67 67 67 66 67 71 71 71 69 62 67 67 67 69 71 71 69 67 67 66 64 62 67 66 67 69 69 67 67 66 64 64 64 62 74 74 74 74 71 67 67 67 67 72 72 72 71 69 67 67 66 62 62 64 66 66 69 67)
NLB072774_01,1,0,(69 67 69 71 72 71 69 67 71 69 62 67 69 71 69 67 71 69 62 67 71 74 76 76 74 76 74 76 71 64 62 72 71 69 67 67 67 71 67 71 69 67)
NLB072774_02,1,0,(62 67 69 71 69 69 67 71 69 62 67 69 71 69 67 71 69 62 62 67 71 76 76 74 76 74 76 76 74 71 64 62 72 71 69 67 62 71 67 69 71 69 67)
NLB072775_02,1,0,(67 69 71 71 69 67 67 67 72 72 71 69 67 67 67 66 64 67 66 64 62 62 62 64 64 66 67 66 64 64 62 62 62 62 62 67 67 71 74 71 67 69 71 69 67)
NLB072780_02,1,0,(62 67 71 67 62 67 69 71 74 67 71 69 74 66 69 69 76 74 76 76 72 71 72 76 76 74 71 76 74 62 67 76 74 74 72 71 69 67)
NLB072781_01,1,0,(62 67 67 69 71 69 67 67 74 74 74 72 71 69 71 67 67 69 71 69 69 69 67 66 64 62 66 69 69 67 64 62 71 67 67 69 71 69 69 69 67 66 64 62 66 69 69 67 64 62)
NLB072782_01,1,0,(62 67 67 69 71 67 67 74 74 74 72 71 69 71 67 67 69 71 71 71 69 67 66 64 62 66 69 69 67 64 62 71 67 67 69 71 71 71 69 67 66 64 62 66 69 69 67 64 62)
NLB072787_01,-1,0,(69 69 72 69 72 72 70 67 70 69 67 65 67 70 72 74 67 70 69 67 74 74 67 70 74 74 72 69 70 69 67 65 67 70 72 74 67 70 69 67)
NLB072789_01,1,0,(67 71 69 67 62 67 71 76 74 74 72 69 72 71 69 69 69 71 72 74 76 74 69 67 67 67 67 66 64 62 62 67 69 71 76 74 72 69 67)
NLB072790_01,1,0,(62 62 62 67 67 67 67 71 69 67 67 66 67 69 62 69 72 69 69 69 71 71 71 71 67 69 66 62 72 72 71 71 74 74 71 67 69 66 62 62 62 67 67 67 67 69 71 72 71 71 69 67 67 66 66 67 62 62 67 67 67 67 69 71 72 71 71 69 67 67 66 66 67)
NLB072791_01,1,0,(74 74 79 74 72 69 67 67 69 71 67 67 66 69 67 74 74 79 74 72 69 67 67 71 64 67 66 69 67 71 69 74 73 74 71 74 73 71 69 74 76 76 78 69 69 69 74 73 74 71 74 72 71 69 79 78 76 74 67 67 67 67 71 69 69 69 69 72 71 74 72 72 76 74 74 74 79 79 78 78 76 74 74 74 72 71 69 76 74 74 66 69 67 67)
NLB072792_01,1,0,(74 74 67 71 74 71 74 79 78 74 74 78 76 74 72 76 74 71 74 74 67 71 74 79 83 81 74 74 78 76 74 72 76 78 79 67 71 74 74 72 76 79 83 81 81 81 81 78 74 79 79 81 79 74 71 67 72 72 72 71 74 79 83 81 81 81 78 76 78 79)
NLB072794_01,1,0,(62 67 67 67 71 69 67 69 69 69 69 69 69 69 72 71 69 71 67 67 67 66 64 64 62 67 67 66 66 64 62 62 72 72 72 72 71 71 69 69 69 69 74 71 72 72 72 72 72 71 71 72 72 72 71 69 67 67 67 67 64 64 64 67 67 67 69 62 62 62 72 72 72 72 72 71 71 74 72 72 71 69 67)
NLB072795_01,1,0,(76 74 76 74 71 71 74 74 76 74 67 71 71 69 69 69 69 74 73 74 76 74 74 79 78 69 72 76 76 74 67 71 71 71 71 69 69 72 71 69 69 67 71 74 74 79 78 69 72 76 76 74 67 71 71 71 71 69 69 72 71 69 69 67 66 67)
NLB072797_01,1,0,(62 67 69 71 69 67 71 69 62 62 67 69 71 69 67 71 69 62 62 67 69 71 76 74 74 72 71 69 64 72 71 69 69 67 66 64 64 62)
NLB072798_01,1,0,(74 79 74 71 71 74 74 71 71 74 74 67 67 66 67 69 76 76 74 73 74 76 74 71 71 74 74 71 71 74 74 67 67 66 67 69 76 76 74 73 74)
NLB072812_01,1,0,(62 62 62 67 71 67 66 64 69 69 69 69 67 67 66 67 71 67 71 72 72 72 71 62 67 67 69 71 69 67)
NLB072813_01,1,0,(67 67 71 69 67 66 64 66 71 69 67 66 64 62 64 66 67 71 69 67 66 64 66 71 69 67 66 64 62 62 62 67 71 71 71 71 69 66 67 69 69 71 74 74 71 69 72 71 69 67 62 62 67 71 71 71 71 69 66 67 69 69 71 74 74 71 69 72 71 69 67)
NLB072814_01,1,0,(67 67 67 71 74 74 72 69 67 74 72 71 69 69 71 69 67 66 69 62 74 74 74 76 74 67 69 71 74 76 76 74 72 72 71 69 69 67 66 64 62 67 69 71 74 74 74 67)
NLB072815_01,1,0,(67 67 67 67 67 67 67 71 74 71 71 74 71 69 67 66 67 69 62 62 67 67 67 67 67 71 74 71 71 74 71 69 67 66 67 69 62 74 74 74 76 78 76 76 74 71 71 71 71 69 71 74 72 69 67)
NLB072815_02,1,0,(67 67 67 67 67 67 71 74 71 74 74 71 69 67 66 67 69 62 67 67 67 67 67 71 74 71 74 74 71 69 67 66 67 69 62 74 74 74 76 78 76 76 74 67 67 71 74 76 74 72 71 69 67 74 74 74 76 78 76 76 74 71 71 71 71 69 71 74 72 69 67)
NLB072817_01,1,0,(71 74 71 72 69 67 67 67 67 67 72 71 72 74 76 74 74 72 74 76 76 74 76 74 71 71 69 71 76 74 69 74 74 72 74 76 76 74 76 74 71 71 69 71 72 71 69 67)
NLB072818_01,1,0,(62 67 62 67 67 62 67 69 71 71 69 69 69 69 71 72 71 71 69 69 69 69 69 71 69 66 67 67 66 67 69 67 66 64 62 72 71 71 71 69 69 71 69 66 67 67 66 67 69 67 66 64 62)
NLB072819_01,1,0,(71 71 69 71 74 74 74 67 67 67 67 74 74 74 76 78 76 74 74 74 76 74 74 76 74 72 71 71 69 69 74 74 72 71 69 71 69 74 74 76 78 76 76 74 67 71 74 76 74 72 71 69 67 74 74 76 78 76 76 74 71 71 71 69 71 74 72 69 67)
NLB072820_01,1,0,(62 67 69 71 67 67 71 69 71 69 67 69 71 67 67 69 71 67 69 69 69 71 71 69 69 71 72 74 74 72 71 69 67 69 71 72 74 72 71 69 67)
NLB072823_01,1,0,(74 67 67 67 69 67 69 71 71 74 74 67 67 67 69 67 69 71 71 71 72 74 76 74 72 71 72 74 76 76 76 71 72 74 76 74 72 72 76 72 71)
NLB072824_01,1,0,(74 67 71 74 67 71 74 74 76 74 71 74 74 74 72 72 74 71 74 71 72 74 71 72 74 76 76 72 69 71 72 69 71 76 74 72 71 74 76 74 72 71 69 71 72 74 74 76 74 72 71 69 67)
NLB072829_01,1,0,(71 71 71 71 71 69 69 67 62 67 67 67 67 67 67 67 67 67 67 71 72 74 76 74 67 69 71 72 74 76 78 76 74 72 71 69 72 71 69 67 62 67 69 71 74 74 69 67 72 71 69 71 69 67 62 67 69 71 74 69 67)
NLB072836_01,1,0,(71 74 71 72 69 67 67 67 67 67 72 71 72 74 76 74 74 72 74 76 76 74 76 74 71 71 69 71 76 74 69 74 74 72 74 76 76 74 76 74 71 71 69 71 72 71 69 67)
NLB072837_01,1,0,(71 67 71 69 67 66 64 67 71 69 71 69 62 64 66 67 71 69 67 66 64 67 71 69 71 69 62 62 62 67 71 71 71 71 69 66 67 69 69 71 74 71 69 72 71 69 67 62 62 67 71 71 71 71 69 66 67 69 69 71 74 71 69 72 71 69 67)
NLB072843_03,1,0,(67 71 74 74 74 74 74 74 72 71 69 67 79 79 79 79 79 81 81 79 79 78 76 74 74 79 79 79 78 79 78 76 74 72 71 74 72 71 72 74 76 78 79 72 71 72 74 74 79 79 79 78 79 78 76 74 79 79 74 72 71 72 74 76 78 79 72 71 69 67)
NLB072844_02,1,0,(62 67 67 67 66 67 69 69 62 66 69 69 67 69 71 71 71 74 72 71 71 69 68 69 69 69 72 72 71 71 67 69 66 67)
NLB072847_01,1,0,(62 67 67 62 62 64 64 62 62 62 62 62 64 66 67 62 67 67 62 62 64 64 62 62 62 62 62 64 66 67 67 66 69 69 69 67 71 71 71 69 67 66 64 64 62 62 62 62 62 64 62 62 71 71 69 69 69 69 69 66 67 72 72 72 72 71 71 71 69 69 69 69 69 66 67 71 72 74 72 72 72 72 71 71 71 69 69 69 69 69 66 67)
NLB072850_01,1,0,(62 67 67 67 67 66 64 66 66 66 66 62 64 64 64 64 67 66 64 64 62 62 62 62 67 67 67 71 67 66 66 66 69 66 66 64 64 64 64 67 66 64 64 62 62 62)
NLB072851_01,1,0,(71 71 67 67 67 71 69 67 67 71 72 74 76 74 71 71 67 67 67 71 69 67 67 71 72 74 76 74 76 74 72 72 71 69 71 67 69 71 72 74 69 71 69 67)
NLB072851_02,1,0,(71 69 67 67 71 69 67 67 71 72 74 74 76 74 71 69 67 67 71 69 67 67 71 72 74 74 76 74 76 74 74 72 71 69 71 67 69 71 72 72 74 69 71 69 67)
NLB072853_01,1,0,(67 67 71 74 71 76 74 71 67 67 66 66 66 69 72 71 76 76 74 72 69 72 71 74 74 74 74 71 76 74 72 71 72 74 76 72 71 69 67 71 74 79 78 76 74 72 71)
NLB072853_02,1,0,(62 62 67 67 67 67 67 67 74 71 67 67 66 62 62 66 66 66 66 66 72 71 69 67 67 74 74 74 74 74 74 71 76 74 72 71 72 74 76 72 71 69 67 71 74 79 78 76 74 72 71)
NLB072855_01,1,0,(62 67 67 67 67 71 67 67 69 69 67 64 62 62 64 64 62 62 62 71 67 67 69 69 67 64 62 62 62 62 72 69 67 67 67 71 72 71 69 67 67 67 74 74 72 69 69 72 71 67 69 69 69 69 66 66 62 62 67 62 67 67 74 74 72 69 69 72 71 67 69 69 69 69 66 66 62 62 67 62 67)
NLB072857_02,1,0,(69 69 71 69 67 69 71 74 69 69 69 69 69 69 69 67 69 71 74 69 69 69 71 74 72 71 71 69 74 74 74 71 67 71 69 67 66 64 62 64 66 67 67 67 67 69 72 71 69 67)
NLB072858_01,1,0,(62 62 67 67 69 71 67 71 71 69 67 66 62 74 74 74 69 74 72 71 74 71 69 67)
NLB072862_01,1,0,(69 71 69 67 66 64 67 71 69 71 69 62 74 71 69 67 66 64 67 71 69 71 69 62 62 62 67 71 71 71 71 69 67 69 71 74 67 69 72 72 71 69 67 62 62 67 71 71 71 71 69 67 69 71 74 67 69 72 72 71 69 67)
NLB072863_01,1,0,(62 67 67 67 69 71 67 67 69 71 71 69 69 67 71 71 69 71 71 72 74 74 74 74 72 72 72 71 74 71 71 74 74 74 71 71 72 72 72 72 76 74 74 67 67 67 67 67 69 71 72 71 71 69 69 67)
NLB072871_01,1,0,(67 71 74 74 72 71 72 74 71 74 76 74 69 74 74 74 76 74 71 69 67 71 71 71 69 74 78 76 74 74 72 71 71 69 72 69 67 69 71 74 76 79 78 76 74 72 71 69 67)
NLB072873_01,1,0,(79 78 79 74 79 78 79 74 79 78 79 81 81 81 78 76 74 72 71 72 74 74 74 79 78 79 81 83 83 81 79)
NLB072875_01,1,0,(62 67 67 62 62 64 64 62 62 62 62 62 64 66 67 62 67 67 62 62 64 64 62 62 62 62 62 64 66 67 67 66 69 69 69 67 71 71 67 69 67 66 64 64 62 62 72 72 72 71 71 71 69 69 69 69 69 69 67 71 74 72 72 72 71 71 71 69 69 69 69 69 69 67)
NLB072877_01,1,0,(62 67 67 62 67 67 62 67 71 62 62 67 67 66 67 69 72 71 71 69 69 71 69 69 71 69 67 67 66 71 69 67 66 64 62)
NLB072879_01,1,0,(62 71 71 69 71 69 67 67 71 71 72 72 71 74 71 69 74 71 71 72 71 72 74 74 72 69 67 67 71 69 67)
NLB072880_01,1,0,(62 71 72 71 69 67 72 71 69 71 71 72 71 69 72 71 72 71 69 67 72 71 69 71 71 69 62 74 74 67 71 74 74 76 74 76 76 76 74 74 71 72 74 71 69 76 74 67)
NLB072881_01,1,0,(62 62 67 71 69 67 66 67 69 71 69 67 69 71 74 74 72 71 69 69 71 72 76 74 72 71 69 67 74 74 71 69 72 72 71 69 67)
NLB072882_01,1,0,(74 79 81 79 76 74 71 71 71 72 74 76 74 72 71 71 72 74 79 78 79 81 83 81 81 79 78 76 74)
NLB072883_01,1,0,(62 67 69 67 66 64 66 71 69 67 66 64 62 64 66 67 69 67 66 64 66 71 69 67 66 64 62 62 62 67 71 71 71 71 69 67 69 69 71 74 71 71 71 69 71 69 67 62 62 67 71 71 71 71 69 67 69 69 71 74 71 71 71 69 71 69 67)
NLB072884_01,1,0,(71 71 69 67 74 74 74 74 76 74 74 72 71 69 69 69 69 69 69 71 72 72 72 74 76 74 72 71 71 69 67 67 67 62 62 67 69 71 72 74 74 74 74 67)
NLB072885_01,1,0,(67 69 71 74 72 72 72 71 69 67 69 72 71 74 74 72 71 71 69 78 78 78 67 69 71 69 67 66 64 62 67 69 71 74 74 72 71 71 69 71 74 74 74 71 67 67 67 69 72 72 72 71 69 62 67 67 67 69 71 71 72 72 71 69 67 71 74 74 74 71 67 67 67 69 72 72 72 71 69 62 67 67 67 69 71 71 74 72 71 69 67)
NLB072885_02,1,0,(62 62 67 69 69 71 69 69 67 66 64 62 67 69 71 74 72 71 71 69 71 72 74 74 71 67 71 69 67 66 64 62 67 69 71 74 74 72 71 71 71 69 71 74 74 74 71 67 69 71 72 71 72 71 69 62 67 67 67 67 69 71 71 72 72 71 71 69 69 67 71 74 74 74 71 67 69 71 72 72 72 71 69 62 67 67 67 67 69 71 71 72 72 71 71 69 69 67)
NLB072886_01,1,0,(67 74 74 74 72 72 71 69 67 79 79 79 81 81 79 79 78 78 76 76 74 74 79 74 76 78 79 76 74 71 71 72 71 72 74 76 76 72 72 71 69 74 74 79 74 76 78 79 76 74 71 74 72 71 72 74 76 78 79 72 71 69 67)
NLB072886_02,1,0,(67 74 74 74 72 72 71 69 67 79 79 79 81 79 79 78 76 76 74 74 74 79 74 76 78 79 76 74 71 71 72 71 72 74 76 78 79 72 71 69 74 74 79 74 76 78 79 76 74 71 74 72 71 72 74 76 78 79 72 71 69 67)
NLB072887_01,1,0,(71 71 74 76 74 71 71 71 67 69 71 72 71 69 67 66 66 69 78 76 76 74 76 74 72 71 72 74 67 66 66 69 78 76 76 74 76 74 72 71 69 67)
NLB072888_01,1,0,(67 66 67 64 67 66 67 62 67 66 67 69 69 69 66 64 62 60 59 60 62 62 62 67 67 67 69 71 71 69 67)
NLB072889_01,1,0,(62 67 69 71 74 67 69 67 66 62 69 71 72 73 74 69 71 62 67 69 71 71 71 71 72 71 69 64 64 66 67 71 62 71 69 67 67 66 67 69 68 69 71 72 66 62 66 67 69 68 69 76 74 62 67 69 71 71 71 71 71 72 71 69 64 64 66 67 71 62 71 69 67)
NLB072891_01,1,0,(67 67 71 69 67 67 66 64 62 67 67 66 67 67 72 71 71 71 69 71 72 74 74 74 67 67 69 67 66 64 62 66 66 67 66 67 72 71 71 69 71 74 74 74 74 67 69 71 72 71 72 71 69 62 67 67 69 69 71 74 72 71 69 67)
NLB072893_01,1,0,(62 67 67 67 69 67 66 64 66 67 69 67 66 64 62 62 62 67 67 67 69 67 66 64 64 66 67 69 67 66 64 62 62 62 62 67 67 67 69 67 66 64 66 67 69 67 66 64 62 71 71 69 67 66 64 69 69 69 67 66 64 62 64 66 67 71 71 71 71 71 69 67 66 64 69 69 69 67 66 64 62 64 66 67 71 69 67)
NLB072895_01,1,0,(69 71 69 67 66 64 66 71 69 71 69 62 69 71 69 67 66 64 66 71 69 71 69 62 62 62 67 71 71 71 71 69 67 69 69 71 74 71 69 72 72 71 69 67 62 62 67 71 71 71 71 69 67 69 69 71 74 71 69 72 72 71 69 67)
NLB072897_01,1,0,(67 71 74 76 74 72 72 71 67 71 74 74 76 74 69 69 71 72 76 76 74 74 71 67 69 71 74 69 71 67)
NLB072898_01,1,0,(62 67 71 69 67 66 64 69 67 62 62 67 71 71 71 71 69 67 69 71 74 72 71 69 72 71 69 67 62 62 67 71 71 71 71 69 67 69 71 74 72 71 69 72 71 69 67)
NLB072898_02,1,0,(62 71 71 67 67 62 67 71 71 69 71 69 62 62 67 71 71 71 69 67 69 71 74 74 71 69 72 71 69 67 62 67 71 71 69 67 62 71 71 69 69 74 71 69 67)
NLB072899_01,1,0,(69 67 69 71 74 72 71 74 76 78 79 76 74 76 76 79 74 74 74 72 71 71 74 74 76 74 71 74 71)
NLB072901_01,1,0,(62 67 67 67 67 71 74 71 69 67 66 71 69 71 69 69 71 69 66 69 71 74 74 71 69 71 71 71 71 74 74 73 74 71 71 72 71 69 67 71 69 67 66 64 62 62 67 67 66 64 62 72 72 71 69 67)
NLB072907_01,1,0,(62 67 67 67 67 71 74 74 74 71 69 69 76 74 72 71 69 71 69 76 76 72 76 79 76 76 74 74 72 71 72 76 74 72 71 74 74 71 69 69 69 72 71 69 69 67)
NLB072911_01,1,0,(62 67 67 67 69 67 66 69 62 69 69 69 67 69 71 71 69 67 72 72 72 74 74 72 71 71 69 69 69 69 69 74 71 71 71 69 67 67 69 71 69 69 67)
NLB072912_01,1,0,(69 67 67 66 64 62 67 67 69 71 69 69 71 69 67 67 66 64 62 67 67 69 71 69 69 71 69 67 67 66 64 62 67 67 69 71 69 67 66 69 67 67 66 64 62 67 67 69 71 69 67)
NLB072913_01,1,0,(62 67 67 69 71 69 71 72 74 74 71 76 74 74 62 67 67 69 71 69 71 72 74 74 71 76 74 74 74 74 74 67 69 71 72 72 71 69 69 69 71 69 69 69 71 69 69 69 71 69 71 72 74 76 74 72 71 69 69 67)
NLB072915_01,1,0,(62 67 67 71 69 67 66 64 62 67 66 67 67 72 71 71 69 62 62 67 67 69 71 69 67 67 66 64 66 67 69 74 66 64 69 62 71 74 74 74 67 69 71 72 72 71 69 69 67 66 67 69 71 72 72 71 69 69 67 71 74 74 74 67 69 71 72 72 71 69 69 67 66 67 69 71 72 72 71 69 69 67)
NLB072916_01,1,0,(67 71 74 79 76 72 76 74 74 74 69 74 71 67 71 69 68 69 71 69 67 67 71 74 79 76 72 76 74 74 69 74 71 67 71 69 74 71 74 69 74 71 67 71 69 62 67)
NLB072917_01,1,0,(74 72 69 66 69 76 74 71 74 67 74 72 69 66 69 76 74 71 71 71 74 76 76 76 78 79 74 74 74 76 78 78 76 74 72 71 67)
NLB072919_01,1,0,(62 67 69 71 76 74 72 71 74 72 71 67 67 67 67 67 76 76 79 76 76 74 79 74 74 74 72 76 72 72 71 71 69 67 69 71 74 69 74 67)
NLB072920_01,1,0,(67 67 66 64 62 67 67 69 69 69 69 69 69 69 69 69 71 71 69 67 66 64 62 71 67 66 64 62 67 71 71 71 71 69 67)
NLB072923_01,1,0,(71 69 67 62 71 69 67 74 72 71 71 71 71 71 71 69 71 74 71 69 67 69 71 67 71 69 67 62 71 69 67 71 69 71 74 76 74 72 71 69 67 74 72 71 71 71 71 71 71 71 71 71 71 71 67 69 71 74 67 69 71 72 74 76 74 72 71 69 71 72 74 76 74 72 71 69 69 67)
NLB072925_01,1,0,(62 67 69 71 72 74 76 74 72 71 69 71 67 67 71 69 67 66 64 62 71 72 72 72 76 74 72 71 76 74 71 74 71 67 72 69 66 67 71 72 72 72 76 74 72 71 76 74 71 74 71 67 72 69 66 67)
NLB072930_01,1,0,(62 67 67 67 69 69 71 72 74 69 69 67 67 66 67 69 67 62 67 67 67 69 69 69 71 74 69 69 67 67 66 64 66 69 67 67 66 66 66 64 69 62 67 66 66 66 64 69 62 62 67 67 67 69 69 71 72 74 69 71 67 67 66 64 66 67)
NLB072933_01,1,0,(74 67 69 71 72 74 76 74 74 76 79 78 81 79 74 79 79 78 78 76 74 71 74 74 76 74 74 72 71 69 71 72 71 69 67 71 76 74 76 74 67)
NLB072933_02,1,0,(69 69 71 74 67 74 74 74 76 78 79 81 79 78 76 69 74 76 78 79 78 79 76 78 79 74 76 78 76 74 72 71 76 74 76 78 79 78 79 76 78 79 74 76 78 76 74 72 71 69 67)
