uid,event,ioi,period,pulses
26aca0d5568a458a-0,9,1,16,4
26aca0d5568a458a-0,10,2,16,4
26aca0d5568a458a-0,11,1,16,4
26aca0d5568a458a-0,12,1,16,4
26aca0d5568a458a-0,13,1,16,4
26aca0d5568a458a-0,14,1,16,4
26aca0d5568a458a-0,15,1,16,4
26aca0d5568a458a-0,16,1,16,4
26aca0d5568a458a-0,17,2,16,4
26aca0d5568a458a-0,18,1,16,4
26aca0d5568a458a-0,19,1,16,4
26aca0d5568a458a-0,20,2,16,4
26aca0d5568a458a-0,21,1,16,4
26aca0d5568a458a-0,22,1,16,4
26aca0d5568a458a-0,23,4,16,4
26aca0d5568a458a-0,24,1,16,4
26aca0d5568a458a-0,25,1,16,4
26aca0d5568a458a-0,26,1,16,4
26aca0d5568a458a-0,27,1,16,4
26aca0d5568a458a-0,28,2,16,4
ad002aaf1b172317-0,0,2,16,4
ad002aaf1b172317-0,1,2,16,4
ad002aaf1b172317-0,2,2,16,4
ad002aaf1b172317-0,3,2,16,4
ad002aaf1b172317-0,4,1,16,4
ad002aaf1b172317-0,5,1,16,4
ad002aaf1b172317-0,6,2,16,4
ad002aaf1b172317-0,7,4,16,4
ad002aaf1b172317-0,8,2,16,4
ad002aaf1b172317-0,9,1,16,4
ad002aaf1b172317-0,10,1,16,4
ad002aaf1b172317-0,11,2,16,4
ad002aaf1b172317-0,12,2,16,4
ad002aaf1b172317-0,13,2,16,4
ad002aaf1b172317-0,14,1,16,4
ad002aaf1b172317-0,15,1,16,4
ad002aaf1b172317-0,16,4,16,4
ad002aaf1b172317-0,17,2,16,4
ad002aaf1b172317-0,18,2,16,4
ad002aaf1b172317-0,19,2,16,4
ad002aaf1b172317-0,20,2,16,4
ad002aaf1b172317-0,21,1,16,4
ad002aaf1b172317-0,22,1,16,4
ad002aaf1b172317-0,23,2,16,4
ad002aaf1b172317-0,24,4,16,4
ad002aaf1b172317-0,25,2,16,4
ad002aaf1b172317-0,26,1,16,4
ad002aaf1b172317-0,27,1,16,4
ad002aaf1b172317-0,28,2,16,4
96e917b9c0e16c54-0,0,6,20,10
96e917b9c0e16c54-0,1,4,20,10
96e917b9c0e16c54-0,2,4,20,10
96e917b9c0e16c54-0,3,4,20,10
96e917b9c0e16c54-0,4,2,20,10
96e917b9c0e16c54-0,5,4,20,10
96e917b9c0e16c54-0,6,2,20,10
96e917b9c0e16c54-0,7,2,20,10
96e917b9c0e16c54-0,8,2,20,10
96e917b9c0e16c54-0,9,2,20,10
96e917b9c0e16c54-0,10,2,20,10
96e917b9c0e16c54-0,11,6,20,10
96e917b9c0e16c54-0,12,6,20,10
96e917b9c0e16c54-0,13,4,20,10
96e917b9c0e16c54-0,14,4,20,10
96e917b9c0e16c54-0,15,4,20,10
96e917b9c0e16c54-0,16,2,20,10
96e917b9c0e16c54-0,17,4,20,10
96e917b9c0e16c54-0,18,2,20,10
96e917b9c0e16c54-0,19,2,20,10
96e917b9c0e16c54-0,20,2,20,10
96e917b9c0e16c54-0,21,10,20,10
96e917b9c0e16c54-0,22,4,20,10
96e917b9c0e16c54-0,23,2,20,10
96e917b9c0e16c54-0,24,2,20,10
96e917b9c0e16c54-0,25,2,20,10
96e917b9c0e16c54-0,26,2,20,10
96e917b9c0e16c54-0,27,2,20,10
96e917b9c0e16c54-0,28,6,20,10
45c62f0e5d1d78eb-0,0,6,20,10
45c62f0e5d1d78eb-0,1,4,20,10
45c62f0e5d1d78eb-0,2,4,20,10
45c62f0e5d1d78eb-0,3,6,20,10
45c62f0e5d1d78eb-0,4,2,20,10
45c62f0e5d1d78eb-0,5,2,20,10
45c62f0e5d1d78eb-0,6,2,20,10
45c62f0e5d1d78eb-0,7,2,20,10
45c62f0e5d1d78eb-0,8,2,20,10
45c62f0e5d1d78eb-0,9,2,20,10
45c62f0e5d1d78eb-0,10,2,20,10
45c62f0e5d1d78eb-0,11,2,20,10
45c62f0e5d1d78eb-0,12,2,20,10
45c62f0e5d1d78eb-0,13,2,20,10
45c62f0e5d1d78eb-0,14,4,20,10
45c62f0e5d1d78eb-0,15,2,20,10
45c62f0e5d1d78eb-0,16,2,20,10
45c62f0e5d1d78eb-0,17,2,20,10
45c62f0e5d1d78eb-0,18,2,20,10
45c62f0e5d1d78eb-0,19,2,20,10
45c62f0e5d1d78eb-0,20,4,20,10
45c62f0e5d1d78eb-0,21,2,20,10
45c62f0e5d1d78eb-0,22,10,20,10
45c62f0e5d1d78eb-0,23,10,20,10
45c62f0e5d1d78eb-0,24,10,20,10
45c62f0e5d1d78eb-0,25,10,20,10
45c62f0e5d1d78eb-0,26,10,20,10
45c62f0e5d1d78eb-0,27,10,20,10
45c62f0e5d1d78eb-0,28,2,20,10
4303de61890f869f-0,0,6,16,4
4303de61890f869f-0,1,2,16,4
4303de61890f869f-0,2,4,16,4
4303de61890f869f-0,3,2,16,4
4303de61890f869f-0,4,2,16,4
4303de61890f869f-0,5,2,16,4
4303de61890f869f-0,6,2,16,4
4303de61890f869f-0,7,2,16,4
4303de61890f869f-0,8,2,16,4
4303de61890f869f-0,9,2,16,4
4303de61890f869f-0,10,1,16,4
4303de61890f869f-0,11,1,16,4
4303de61890f869f-0,12,6,16,4
4303de61890f869f-0,13,4,16,4
4303de61890f869f-0,14,2,16,4
4303de61890f869f-0,15,4,16,4
4303de61890f869f-0,16,4,16,4
4303de61890f869f-0,17,2,16,4
4303de61890f869f-0,18,2,16,4
4303de61890f869f-0,19,2,16,4
4303de61890f869f-0,20,2,16,4
4303de61890f869f-0,21,2,16,4
4303de61890f869f-0,22,1,16,4
4303de61890f869f-0,23,1,16,4
4303de61890f869f-0,24,6,16,4
4303de61890f869f-0,25,4,16,4
4303de61890f869f-0,26,2,16,4
4303de61890f869f-0,27,3,16,4
4303de61890f869f-0,28,1,16,4
58545632516c5194-0,0,4,18,9
58545632516c5194-0,1,2,18,9
58545632516c5194-0,2,1,18,9
58545632516c5194-0,3,1,18,9
58545632516c5194-0,4,1,18,9
58545632516c5194-0,5,1,18,9
58545632516c5194-0,6,8,18,9
58545632516c5194-0,7,4,18,9
58545632516c5194-0,8,2,18,9
58545632516c5194-0,9,1,18,9
58545632516c5194-0,10,1,18,9
58545632516c5194-0,11,1,18,9
58545632516c5194-0,12,1,18,9
58545632516c5194-0,13,6,18,9
58545632516c5194-0,14,3,18,9
58545632516c5194-0,15,1,18,9
58545632516c5194-0,16,2,18,9
58545632516c5194-0,17,2,18,9
58545632516c5194-0,18,2,18,9
58545632516c5194-0,19,2,18,9
58545632516c5194-0,20,1,18,9
58545632516c5194-0,21,1,18,9
58545632516c5194-0,22,1,18,9
58545632516c5194-0,23,1,18,9
58545632516c5194-0,24,2,18,9
58545632516c5194-0,25,2,18,9
58545632516c5194-0,26,1,18,9
58545632516c5194-0,27,1,18,9
58545632516c5194-0,28,2,18,9
48a0fd47b76327ba-0,0,10,20,10
48a0fd47b76327ba-0,1,10,20,10
48a0fd47b76327ba-0,2,2,20,10
48a0fd47b76327ba-0,3,2,20,10
48a0fd47b76327ba-0,4,2,20,10
48a0fd47b76327ba-0,5,2,20,10
48a0fd47b76327ba-0,6,2,20,10
48a0fd47b76327ba-0,7,2,20,10
48a0fd47b76327ba-0,8,2,20,10
48a0fd47b76327ba-0,9,6,20,10
48a0fd47b76327ba-0,10,2,20,10
48a0fd47b76327ba-0,11,2,20,10
48a0fd47b76327ba-0,12,2,20,10
48a0fd47b76327ba-0,13,2,20,10
48a0fd47b76327ba-0,14,2,20,10
48a0fd47b76327ba-0,15,2,20,10
48a0fd47b76327ba-0,16,2,20,10
48a0fd47b76327ba-0,17,4,20,10
48a0fd47b76327ba-0,18,2,20,10
48a0fd47b76327ba-0,19,4,20,10
48a0fd47b76327ba-0,20,2,20,10
48a0fd47b76327ba-0,21,2,20,10
48a0fd47b76327ba-0,22,2,20,10
48a0fd47b76327ba-0,23,2,20,10
48a0fd47b76327ba-0,24,2,20,10
48a0fd47b76327ba-0,25,2,20,10
48a0fd47b76327ba-0,26,2,20,10
48a0fd47b76327ba-0,27,2,20,10
48a0fd47b76327ba-0,28,10,20,10
a0e9d3d0f8ea0667-0,0,2,18,9
a0e9d3d0f8ea0667-0,1,1,18,9
a0e9d3d0f8ea0667-0,2,1,18,9
a0e9d3d0f8ea0667-0,3,2,18,9
a0e9d3d0f8ea0667-0,4,1,18,9
a0e9d3d0f8ea0667-0,5,1,18,9
a0e9d3d0f8ea0667-0,6,2,18,9
a0e9d3d0f8ea0667-0,7,1,18,9
a0e9d3d0f8ea0667-0,8,1,18,9
a0e9d3d0f8ea0667-0,9,2,18,9
a0e9d3d0f8ea0667-0,10,2,18,9
a0e9d3d0f8ea0667-0,11,2,18,9
a0e9d3d0f8ea0667-0,12,2,18,9
a0e9d3d0f8ea0667-0,13,1,18,9
a0e9d3d0f8ea0667-0,14,1,18,9
a0e9d3d0f8ea0667-0,15,2,18,9
a0e9d3d0f8ea0667-0,16,1,18,9
a0e9d3d0f8ea0667-0,17,1,18,9
a0e9d3d0f8ea0667-0,18,1,18,9
a0e9d3d0f8ea0667-0,19,1,18,9
a0e9d3d0f8ea0667-0,20,1,18,9
a0e9d3d0f8ea0667-0,21,1,18,9
a0e9d3d0f8ea0667-0,22,2,18,9
a0e9d3d0f8ea0667-0,23,2,18,9
a0e9d3d0f8ea0667-0,24,2,18,9
a0e9d3d0f8ea0667-0,25,2,18,9
a0e9d3d0f8ea0667-0,26,1,18,9
a0e9d3d0f8ea0667-0,27,1,18,9
a0e9d3d0f8ea0667-0,28,2,18,9
70b7365ef53224a5-0,0,1,16,8
70b7365ef53224a5-0,1,1,16,8
70b7365ef53224a5-0,2,1,16,8
70b7365ef53224a5-0,3,1,16,8
70b7365ef53224a5-0,4,1,16,8
70b7365ef53224a5-0,5,1,16,8
70b7365ef53224a5-0,6,1,16,8
70b7365ef53224a5-0,7,9,16,8
70b7365ef53224a5-0,8,1,16,8
70b7365ef53224a5-0,9,1,16,8
70b7365ef53224a5-0,10,1,16,8
70b7365ef53224a5-0,11,1,16,8
70b7365ef53224a5-0,12,1,16,8
70b7365ef53224a5-0,13,1,16,8
70b7365ef53224a5-0,14,1,16,8
70b7365ef53224a5-0,15,9,16,8
70b7365ef53224a5-0,16,1,16,8
70b7365ef53224a5-0,17,1,16,8
70b7365ef53224a5-0,18,1,16,8
70b7365ef53224a5-0,19,2,16,8
70b7365ef53224a5-0,20,1,16,8
70b7365ef53224a5-0,21,1,16,8
70b7365ef53224a5-0,22,2,16,8
70b7365ef53224a5-0,23,1,16,8
70b7365ef53224a5-0,24,1,16,8
70b7365ef53224a5-0,25,5,16,8
70b7365ef53224a5-0,26,1,16,8
70b7365ef53224a5-0,27,1,16,8
70b7365ef53224a5-0,28,1,16,8
d9a4fe6f4faa84c0-0,0,4,16,4
d9a4fe6f4faa84c0-0,1,4,16,4
d9a4fe6f4faa84c0-0,2,2,16,4
d9a4fe6f4faa84c0-0,3,2,16,4
d9a4fe6f4faa84c0-0,4,2,16,4
d9a4fe6f4faa84c0-0,5,2,16,4
d9a4fe6f4faa84c0-0,6,3,16,4
d9a4fe6f4faa84c0-0,7,1,16,4
d9a4fe6f4faa84c0-0,8,2,16,4
d9a4fe6f4faa84c0-0,9,2,16,4
d9a4fe6f4faa84c0-0,10,8,16,4
d9a4fe6f4faa84c0-0,11,2,16,4
d9a4fe6f4faa84c0-0,12,2,16,4
d9a4fe6f4faa84c0-0,13,2,16,4
d9a4fe6f4faa84c0-0,14,2,16,4
d9a4fe6f4faa84c0-0,15,2,16,4
d9a4fe6f4faa84c0-0,16,2,16,4
d9a4fe6f4faa84c0-0,17,2,16,4
d9a4fe6f4faa84c0-0,18,2,16,4
d9a4fe6f4faa84c0-0,19,1,16,4
d9a4fe6f4faa84c0-0,20,1,16,4
d9a4fe6f4faa84c0-0,21,1,16,4
d9a4fe6f4faa84c0-0,22,1,16,4
d9a4fe6f4faa84c0-0,23,1,16,4
d9a4fe6f4faa84c0-0,24,1,16,4
d9a4fe6f4faa84c0-0,25,1,16,4
d9a4fe6f4faa84c0-0,26,1,16,4
d9a4fe6f4faa84c0-0,27,8,16,4
d9a4fe6f4faa84c0-0,28,2,16,4
f3b62a73b8d7fbec-0,0,2,16,4
f3b62a73b8d7fbec-0,1,2,16,4
f3b62a73b8d7fbec-0,2,2,16,4
f3b62a73b8d7fbec-0,3,2,16,4
f3b62a73b8d7fbec-0,4,2,16,4
f3b62a73b8d7fbec-0,5,2,16,4
f3b62a73b8d7fbec-0,6,2,16,4
f3b62a73b8d7fbec-0,7,1,16,4
f3b62a73b8d7fbec-0,8,1,16,4
f3b62a73b8d7fbec-0,9,10,16,4
f3b62a73b8d7fbec-0,10,2,16,4
f3b62a73b8d7fbec-0,11,2,16,4
f3b62a73b8d7fbec-0,12,2,16,4
f3b62a73b8d7fbec-0,13,4,16,4
f3b62a73b8d7fbec-0,14,2,16,4
f3b62a73b8d7fbec-0,15,2,16,4
f3b62a73b8d7fbec-0,16,3,16,4
f3b62a73b8d7fbec-0,17,1,16,4
f3b62a73b8d7fbec-0,18,4,16,4
f3b62a73b8d7fbec-0,19,2,16,4
f3b62a73b8d7fbec-0,20,2,16,4
f3b62a73b8d7fbec-0,21,2,16,4
f3b62a73b8d7fbec-0,22,1,16,4
f3b62a73b8d7fbec-0,23,1,16,4
f3b62a73b8d7fbec-0,24,8,16,4
f3b62a73b8d7fbec-0,25,4,16,4
f3b62a73b8d7fbec-0,26,4,16,4
f3b62a73b8d7fbec-0,27,6,16,4
f3b62a73b8d7fbec-0,28,2,16,4
24c36e6fe46ad25e-0,0,6,20,10
24c36e6fe46ad25e-0,1,1,20,10
24c36e6fe46ad25e-0,2,1,20,10
24c36e6fe46ad25e-0,3,2,20,10
24c36e6fe46ad25e-0,4,2,20,10
24c36e6fe46ad25e-0,5,2,20,10
24c36e6fe46ad25e-0,6,6,20,10
24c36e6fe46ad25e-0,7,2,20,10
24c36e6fe46ad25e-0,8,2,20,10
24c36e6fe46ad25e-0,9,2,20,10
24c36e6fe46ad25e-0,10,2,20,10
24c36e6fe46ad25e-0,11,2,20,10
24c36e6fe46ad25e-0,12,2,20,10
24c36e6fe46ad25e-0,13,1,20,10
24c36e6fe46ad25e-0,14,1,20,10
24c36e6fe46ad25e-0,15,6,20,10
24c36e6fe46ad25e-0,16,6,20,10
24c36e6fe46ad25e-0,17,1,20,10
24c36e6fe46ad25e-0,18,1,20,10
24c36e6fe46ad25e-0,19,2,20,10
24c36e6fe46ad25e-0,20,2,20,10
24c36e6fe46ad25e-0,21,2,20,10
24c36e6fe46ad25e-0,22,6,20,10
24c36e6fe46ad25e-0,23,2,20,10
24c36e6fe46ad25e-0,24,2,20,10
24c36e6fe46ad25e-0,25,2,20,10
24c36e6fe46ad25e-0,26,2,20,10
24c36e6fe46ad25e-0,27,2,20,10
24c36e6fe46ad25e-0,28,2,20,10
35b7e5aa05e065b0-0,0,4,16,4
35b7e5aa05e065b0-0,1,1,16,4
35b7e5aa05e065b0-0,2,1,16,4
35b7e5aa05e065b0-0,3,1,16,4
35b7e5aa05e065b0-0,4,1,16,4
35b7e5aa05e065b0-0,5,4,16,4
35b7e5aa05e065b0-0,6,1,16,4
35b7e5aa05e065b0-0,7,1,16,4
35b7e5aa05e065b0-0,8,1,16,4
35b7e5aa05e065b0-0,9,1,16,4
35b7e5aa05e065b0-0,10,4,16,4
35b7e5aa05e065b0-0,11,1,16,4
35b7e5aa05e065b0-0,12,1,16,4
35b7e5aa05e065b0-0,13,1,16,4
35b7e5aa05e065b0-0,14,1,16,4
35b7e5aa05e065b0-0,15,4,16,4
35b7e5aa05e065b0-0,16,4,16,4
35b7e5aa05e065b0-0,17,4,16,4
35b7e5aa05e065b0-0,18,1,16,4
35b7e5aa05e065b0-0,19,1,16,4
35b7e5aa05e065b0-0,20,1,16,4
35b7e5aa05e065b0-0,21,1,16,4
35b7e5aa05e065b0-0,22,4,16,4
35b7e5aa05e065b0-0,23,1,16,4
35b7e5aa05e065b0-0,24,1,16,4
35b7e5aa05e065b0-0,25,1,16,4
35b7e5aa05e065b0-0,26,1,16,4
35b7e5aa05e065b0-0,27,4,16,4
35b7e5aa05e065b0-0,28,1,16,4
83a323153745f263-0,0,2,16,8
83a323153745f263-0,1,4,16,8
83a323153745f263-0,2,2,16,8
83a323153745f263-0,3,4,16,8
83a323153745f263-0,4,4,16,8
83a323153745f263-0,5,4,16,8
83a323153745f263-0,6,4,16,8
83a323153745f263-0,7,8,16,8
83a323153745f263-0,8,2,16,8
83a323153745f263-0,9,4,16,8
83a323153745f263-0,10,2,16,8
83a323153745f263-0,11,4,16,8
83a323153745f263-0,12,4,16,8
83a323153745f263-0,13,16,16,8
83a323153745f263-0,14,2,16,8
83a323153745f263-0,15,6,16,8
83a323153745f263-0,16,2,16,8
83a323153745f263-0,17,6,16,8
83a323153745f263-0,18,2,16,8
83a323153745f263-0,19,2,16,8
83a323153745f263-0,20,2,16,8
83a323153745f263-0,21,2,16,8
83a323153745f263-0,22,2,16,8
83a323153745f263-0,23,6,16,8
83a323153745f263-0,24,2,16,8
83a323153745f263-0,25,4,16,8
83a323153745f263-0,26,2,16,8
83a323153745f263-0,27,2,16,8
83a323153745f263-0,28,2,16,8
35e7839444538d2a-0,0,1,18,9
35e7839444538d2a-0,1,1,18,9
35e7839444538d2a-0,2,1,18,9
35e7839444538d2a-0,3,1,18,9
35e7839444538d2a-0,4,1,18,9
35e7839444538d2a-0,5,1,18,9
35e7839444538d2a-0,6,1,18,9
35e7839444538d2a-0,7,1,18,9
35e7839444538d2a-0,8,1,18,9
35e7839444538d2a-0,9,1,18,9
35e7839444538d2a-0,10,1,18,9
35e7839444538d2a-0,11,1,18,9
35e7839444538d2a-0,12,6,18,9
35e7839444538d2a-0,13,1,18,9
35e7839444538d2a-0,14,1,18,9
35e7839444538d2a-0,15,1,18,9
35e7839444538d2a-0,16,1,18,9
35e7839444538d2a-0,17,1,18,9
35e7839444538d2a-0,18,1,18,9
35e7839444538d2a-0,19,1,18,9
35e7839444538d2a-0,20,1,18,9
35e7839444538d2a-0,21,1,18,9
35e7839444538d2a-0,22,1,18,9
35e7839444538d2a-0,23,1,18,9
35e7839444538d2a-0,24,1,18,9
35e7839444538d2a-0,25,6,18,9
35e7839444538d2a-0,26,1,18,9
35e7839444538d2a-0,27,1,18,9
35e7839444538d2a-0,28,1,18,9
9f99c4ebc1f68cea-0,0,1,16,8
9f99c4ebc1f68cea-0,1,1,16,8
9f99c4ebc1f68cea-0,2,1,16,8
9f99c4ebc1f68cea-0,3,1,16,8
9f99c4ebc1f68cea-0,4,2,16,8
9f99c4ebc1f68cea-0,5,2,16,8
9f99c4ebc1f68cea-0,6,3,16,8
9f99c4ebc1f68cea-0,7,1,16,8
9f99c4ebc1f68cea-0,8,2,16,8
9f99c4ebc1f68cea-0,9,2,16,8
9f99c4ebc1f68cea-0,10,3,16,8
9f99c4ebc1f68cea-0,11,1,16,8
9f99c4ebc1f68cea-0,12,2,16,8
9f99c4ebc1f68cea-0,13,2,16,8
9f99c4ebc1f68cea-0,14,1,16,8
9f99c4ebc1f68cea-0,15,1,16,8
9f99c4ebc1f68cea-0,16,1,16,8
9f99c4ebc1f68cea-0,17,1,16,8
9f99c4ebc1f68cea-0,18,1,16,8
9f99c4ebc1f68cea-0,19,1,16,8
9f99c4ebc1f68cea-0,20,2,16,8
9f99c4ebc1f68cea-0,21,2,16,8
9f99c4ebc1f68cea-0,22,4,16,8
9f99c4ebc1f68cea-0,23,1,16,8
9f99c4ebc1f68cea-0,24,1,16,8
9f99c4ebc1f68cea-0,25,3,16,8
9f99c4ebc1f68cea-0,26,1,16,8
9f99c4ebc1f68cea-0,27,2,16,8
9f99c4ebc1f68cea-0,28,2,16,8
2879ba14971d5328-0,0,6,20,10
2879ba14971d5328-0,1,4,20,10
2879ba14971d5328-0,2,4,20,10
2879ba14971d5328-0,3,2,20,10
2879ba14971d5328-0,4,2,20,10
2879ba14971d5328-0,5,2,20,10
2879ba14971d5328-0,6,10,20,10
2879ba14971d5328-0,7,3,20,10
2879ba14971d5328-0,8,1,20,10
2879ba14971d5328-0,9,6,20,10
2879ba14971d5328-0,10,1,20,10
2879ba14971d5328-0,11,1,20,10
2879ba14971d5328-0,12,2,20,10
2879ba14971d5328-0,13,4,20,10
2879ba14971d5328-0,14,2,20,10
2879ba14971d5328-0,15,1,20,10
2879ba14971d5328-0,16,1,20,10
2879ba14971d5328-0,17,2,20,10
2879ba14971d5328-0,18,4,20,10
2879ba14971d5328-0,19,2,20,10
2879ba14971d5328-0,20,2,20,10
2879ba14971d5328-0,21,2,20,10
2879ba14971d5328-0,22,2,20,10
2879ba14971d5328-0,23,2,20,10
2879ba14971d5328-0,24,2,20,10
2879ba14971d5328-0,25,2,20,10
2879ba14971d5328-0,26,2,20,10
2879ba14971d5328-0,27,2,20,10
2879ba14971d5328-0,28,2,20,10
64035daa098ad3c2-0,0,1,16,4
64035daa098ad3c2-0,1,1,16,4
64035daa098ad3c2-0,2,2,16,4
64035daa098ad3c2-0,3,1,16,4
64035daa098ad3c2-0,4,1,16,4
64035daa098ad3c2-0,5,2,16,4
64035daa098ad3c2-0,6,1,16,4
64035daa098ad3c2-0,7,1,16,4
64035daa098ad3c2-0,8,1,16,4
64035daa098ad3c2-0,9,1,16,4
64035daa098ad3c2-0,10,1,16,4
64035daa098ad3c2-0,11,1,16,4
64035daa098ad3c2-0,12,2,16,4
64035daa098ad3c2-0,13,2,16,4
64035daa098ad3c2-0,14,2,16,4
64035daa098ad3c2-0,15,2,16,4
64035daa098ad3c2-0,16,1,16,4
64035daa098ad3c2-0,17,1,16,4
64035daa098ad3c2-0,18,8,16,4
64035daa098ad3c2-0,19,1,16,4
64035daa098ad3c2-0,20,1,16,4
64035daa098ad3c2-0,21,2,16,4
64035daa098ad3c2-0,22,1,16,4
64035daa098ad3c2-0,23,1,16,4
64035daa098ad3c2-0,24,2,16,4
64035daa098ad3c2-0,25,1,16,4
64035daa098ad3c2-0,26,1,16,4
64035daa098ad3c2-0,27,1,16,4
64035daa098ad3c2-0,28,1,16,4
9509045922dbe15f-0,0,16,16,4
9509045922dbe15f-0,1,1,16,4
9509045922dbe15f-0,2,1,16,4
9509045922dbe15f-0,3,1,16,4
9509045922dbe15f-0,4,1,16,4
9509045922dbe15f-0,5,2,16,4
9509045922dbe15f-0,6,2,16,4
9509045922dbe15f-0,7,4,16,4
9509045922dbe15f-0,8,4,16,4
9509045922dbe15f-0,9,3,16,4
9509045922dbe15f-0,10,1,16,4
9509045922dbe15f-0,11,2,16,4
9509045922dbe15f-0,12,2,16,4
9509045922dbe15f-0,13,2,16,4
9509045922dbe15f-0,14,2,16,4
9509045922dbe15f-0,15,1,16,4
9509045922dbe15f-0,16,1,16,4
9509045922dbe15f-0,17,1,16,4
9509045922dbe15f-0,18,1,16,4
9509045922dbe15f-0,19,16,16,4
9509045922dbe15f-0,20,6,16,4
9509045922dbe15f-0,21,2,16,4
9509045922dbe15f-0,22,4,16,4
9509045922dbe15f-0,23,6,16,4
9509045922dbe15f-0,24,2,16,4
9509045922dbe15f-0,25,2,16,4
9509045922dbe15f-0,26,2,16,4
9509045922dbe15f-0,27,3,16,4
9509045922dbe15f-0,28,1,16,4
794930526cb38e17-0,0,4,16,4
794930526cb38e17-0,1,4,16,4
794930526cb38e17-0,2,2,16,4
794930526cb38e17-0,3,2,16,4
794930526cb38e17-0,4,1,16,4
794930526cb38e17-0,5,1,16,4
794930526cb38e17-0,6,2,16,4
794930526cb38e17-0,7,1,16,4
794930526cb38e17-0,8,1,16,4
794930526cb38e17-0,9,1,16,4
794930526cb38e17-0,10,1,16,4
794930526cb38e17-0,11,1,16,4
794930526cb38e17-0,12,1,16,4
794930526cb38e17-0,13,1,16,4
794930526cb38e17-0,14,1,16,4
794930526cb38e17-0,15,2,16,4
794930526cb38e17-0,16,2,16,4
794930526cb38e17-0,17,1,16,4
794930526cb38e17-0,18,1,16,4
794930526cb38e17-0,19,1,16,4
794930526cb38e17-0,20,1,16,4
794930526cb38e17-0,21,1,16,4
794930526cb38e17-0,22,1,16,4
794930526cb38e17-0,23,1,16,4
794930526cb38e17-0,24,1,16,4
794930526cb38e17-0,25,1,16,4
794930526cb38e17-0,26,1,16,4
794930526cb38e17-0,27,1,16,4
794930526cb38e17-0,28,1,16,4
0cfac4ca9ac0d7dc-0,0,2,16,4
0cfac4ca9ac0d7dc-0,1,2,16,4
0cfac4ca9ac0d7dc-0,2,2,16,4
0cfac4ca9ac0d7dc-0,3,2,16,4
0cfac4ca9ac0d7dc-0,4,4,16,4
0cfac4ca9ac0d7dc-0,5,4,16,4
0cfac4ca9ac0d7dc-0,6,2,16,4
0cfac4ca9ac0d7dc-0,7,2,16,4
0cfac4ca9ac0d7dc-0,8,2,16,4
0cfac4ca9ac0d7dc-0,9,2,16,4
0cfac4ca9ac0d7dc-0,10,2,16,4
0cfac4ca9ac0d7dc-0,11,2,16,4
0cfac4ca9ac0d7dc-0,12,4,16,4
0cfac4ca9ac0d7dc-0,13,2,16,4
0cfac4ca9ac0d7dc-0,14,4,16,4
0cfac4ca9ac0d7dc-0,15,2,16,4
0cfac4ca9ac0d7dc-0,16,2,16,4
0cfac4ca9ac0d7dc-0,17,2,16,4
0cfac4ca9ac0d7dc-0,18,2,16,4
0cfac4ca9ac0d7dc-0,19,2,16,4
0cfac4ca9ac0d7dc-0,20,6,16,4
0cfac4ca9ac0d7dc-0,21,2,16,4
0cfac4ca9ac0d7dc-0,22,1,16,4
0cfac4ca9ac0d7dc-0,23,1,16,4
0cfac4ca9ac0d7dc-0,24,1,16,4
0cfac4ca9ac0d7dc-0,25,1,16,4
0cfac4ca9ac0d7dc-0,26,4,16,4
0cfac4ca9ac0d7dc-0,27,2,16,4
0cfac4ca9ac0d7dc-0,28,2,16,4
f9745bb6026a8d6e-0,0,3,16,4
f9745bb6026a8d6e-0,1,1,16,4
f9745bb6026a8d6e-0,2,2,16,4
f9745bb6026a8d6e-0,3,2,16,4
f9745bb6026a8d6e-0,4,2,16,4
f9745bb6026a8d6e-0,5,2,16,4
f9745bb6026a8d6e-0,6,2,16,4
f9745bb6026a8d6e-0,7,2,16,4
f9745bb6026a8d6e-0,8,1,16,4
f9745bb6026a8d6e-0,9,1,16,4
f9745bb6026a8d6e-0,10,1,16,4
f9745bb6026a8d6e-0,11,1,16,4
f9745bb6026a8d6e-0,12,1,16,4
f9745bb6026a8d6e-0,13,1,16,4
f9745bb6026a8d6e-0,14,1,16,4
f9745bb6026a8d6e-0,15,1,16,4
f9745bb6026a8d6e-0,16,1,16,4
f9745bb6026a8d6e-0,17,1,16,4
f9745bb6026a8d6e-0,18,1,16,4
f9745bb6026a8d6e-0,19,1,16,4
f9745bb6026a8d6e-0,20,1,16,4
f9745bb6026a8d6e-0,21,1,16,4
f9745bb6026a8d6e-0,22,1,16,4
f9745bb6026a8d6e-0,23,1,16,4
f9745bb6026a8d6e-0,24,2,16,4
f9745bb6026a8d6e-0,25,4,16,4
f9745bb6026a8d6e-0,26,1,16,4
f9745bb6026a8d6e-0,27,1,16,4
f9745bb6026a8d6e-0,28,3,16,4
4b4e156cbede894d-0,0,2,16,4
4b4e156cbede894d-0,1,2,16,4
4b4e156cbede894d-0,2,2,16,4
4b4e156cbede894d-0,3,2,16,4
4b4e156cbede894d-0,4,2,16,4
4b4e156cbede894d-0,5,2,16,4
4b4e156cbede894d-0,6,4,16,4
4b4e156cbede894d-0,7,2,16,4
4b4e156cbede894d-0,8,2,16,4
4b4e156cbede894d-0,9,2,16,4
4b4e156cbede894d-0,10,2,16,4
4b4e156cbede894d-0,11,2,16,4
4b4e156cbede894d-0,12,2,16,4
